timeStamp, Temperature, Pressure, Humidity, Wind_Speed, Wind_Direction 
2021/10/24 12:33:51, 17.58, 51.02, 1007.71, 0.00, 359, 
2021/10/24 12:33:52, 17.58, 51.10, 1007.76, 0.00, 359, 
2021/10/24 12:33:53, 17.59, 51.13, 1007.73, 0.00, 357, 
2021/10/24 12:33:54, 17.59, 51.16, 1007.75, 0.00, 357, 
2021/10/24 12:33:55, 17.60, 51.18, 1007.75, 0.00, 358, 
2021/10/24 12:33:56, 17.61, 51.19, 1007.77, 0.00, 359, 
2021/10/24 12:33:57, 17.60, 51.18, 1007.75, 0.00, 357, 
2021/10/24 12:33:58, 17.60, 51.20, 1007.73, 0.00, 358, 
2021/10/24 12:33:59, 17.61, 51.21, 1007.76, 0.00, 357, 
2021/10/24 12:34:0, 17.61, 51.22, 1007.74, 0.00, 356, 
2021/10/24 12:34:1, 17.61, 51.23, 1007.71, 0.00, 358, 
2021/10/24 12:34:2, 17.62, 51.24, 1007.73, 0.00, 358, 
2021/10/24 12:34:3, 17.64, 51.26, 1007.74, 0.00, 358, 
2021/10/24 12:34:4, 17.63, 51.27, 1007.73, 0.00, 358, 
2021/10/24 12:34:5, 17.64, 51.29, 1007.73, 0.00, 357, 
2021/10/24 12:34:6, 17.64, 51.31, 1007.72, 0.00, 357, 
2021/10/24 12:34:7, 17.65, 51.32, 1007.73, 0.00, 356, 
2021/10/24 12:34:8, 17.65, 51.33, 1007.72, 0.00, 358, 
2021/10/24 12:34:9, 17.67, 51.34, 1007.73, 0.00, 356, 
2021/10/24 12:34:10, 17.67, 51.34, 1007.72, 0.00, 357, 
2021/10/24 12:34:11, 17.67, 51.33, 1007.70, 0.00, 356, 
2021/10/24 12:34:12, 17.67, 51.30, 1007.72, 0.00, 357, 
2021/10/24 12:34:13, 17.69, 51.28, 1007.75, 0.00, 356, 
2021/10/24 12:34:14, 17.69, 51.28, 1007.71, 0.00, 358, 
2021/10/24 12:34:15, 17.70, 51.27, 1007.73, 0.00, 357, 
2021/10/24 12:34:16, 17.70, 51.27, 1007.72, 0.00, 358, 
2021/10/24 12:34:17, 17.71, 51.27, 1007.73, 0.00, 357, 
2021/10/24 12:34:18, 17.71, 51.27, 1007.73, 0.00, 356, 
2021/10/24 12:34:19, 17.72, 51.28, 1007.73, 0.00, 357, 
2021/10/24 12:34:20, 17.72, 51.28, 1007.72, 0.00, 358, 
2021/10/24 12:34:21, 17.73, 51.30, 1007.72, 0.00, 358, 
2021/10/24 12:34:22, 17.73, 51.30, 1007.73, 0.00, 357, 
2021/10/24 12:34:23, 17.74, 51.28, 1007.72, 0.00, 357, 
2021/10/24 12:34:24, 17.75, 51.27, 1007.73, 0.00, 359, 
2021/10/24 12:34:25, 17.76, 51.21, 1007.77, 0.00, 356, 
2021/10/24 12:34:26, 17.75, 51.19, 1007.72, 0.00, 356, 
2021/10/24 12:34:27, 17.76, 51.18, 1007.74, 0.00, 358, 
2021/10/24 12:34:28, 17.77, 51.18, 1007.74, 0.00, 358, 
2021/10/24 12:34:29, 17.78, 51.18, 1007.77, 0.00, 358, 
2021/10/24 12:34:30, 17.78, 51.20, 1007.74, 0.00, 358, 
2021/10/24 12:34:31, 17.79, 51.20, 1007.77, 0.00, 358, 
2021/10/24 12:34:32, 17.79, 51.20, 1007.76, 0.00, 357, 
2021/10/24 12:34:33, 17.79, 51.21, 1007.76, 0.00, 358, 
2021/10/24 12:34:34, 17.80, 51.21, 1007.77, 0.00, 356, 
2021/10/24 12:34:35, 17.81, 51.21, 1007.77, 0.00, 357, 
2021/10/24 12:34:36, 17.81, 51.22, 1007.74, 0.00, 358, 
2021/10/24 12:34:37, 17.81, 51.22, 1007.76, 0.00, 357, 
2021/10/24 12:34:38, 17.81, 51.22, 1007.75, 0.00, 357, 
2021/10/24 12:34:39, 17.83, 51.22, 1007.77, 0.00, 357, 
2021/10/24 12:34:40, 17.84, 51.22, 1007.76, 0.00, 355, 
2021/10/24 12:34:41, 17.84, 51.22, 1007.73, 0.00, 357, 
2021/10/24 12:34:42, 17.83, 51.22, 1007.74, 0.00, 357, 
2021/10/24 12:34:43, 17.85, 51.24, 1007.77, 0.00, 358, 
2021/10/24 12:34:44, 17.86, 51.24, 1007.75, 0.00, 356, 
2021/10/24 12:34:45, 17.85, 51.24, 1007.72, 0.00, 358, 
2021/10/24 12:34:46, 17.86, 51.24, 1007.70, 0.00, 357, 
2021/10/24 12:34:47, 17.87, 51.24, 1007.74, 0.00, 358, 
2021/10/24 12:34:48, 17.87, 51.24, 1007.72, 0.00, 356, 
2021/10/24 12:34:49, 17.88, 51.26, 1007.72, 0.00, 357, 
2021/10/24 12:34:50, 17.88, 51.26, 1007.72, 0.00, 356, 
2021/10/24 12:34:51, 17.89, 51.26, 1007.72, 0.00, 356, 
2021/10/24 12:34:52, 17.89, 51.26, 1007.73, 0.00, 356, 
2021/10/24 12:34:53, 17.89, 51.28, 1007.73, 0.00, 358, 
2021/10/24 12:34:54, 17.91, 51.30, 1007.76, 0.00, 357, 
2021/10/24 12:34:55, 17.91, 51.30, 1007.71, 0.00, 357, 
2021/10/24 12:34:56, 17.91, 51.30, 1007.71, 0.00, 356, 
2021/10/24 12:34:57, 17.92, 51.31, 1007.71, 0.00, 357, 
2021/10/24 12:34:58, 17.92, 51.32, 1007.69, 0.00, 357, 
2021/10/24 12:34:59, 17.93, 51.32, 1007.71, 0.00, 356, 
2021/10/24 12:35:0, 17.94, 51.32, 1007.71, 0.00, 356, 
2021/10/24 12:35:1, 17.95, 51.32, 1007.71, 0.00, 357, 
2021/10/24 12:35:2, 17.95, 51.32, 1007.70, 0.00, 357, 
2021/10/24 12:35:3, 17.95, 51.33, 1007.70, 0.00, 358, 
2021/10/24 12:35:4, 17.96, 51.33, 1007.69, 0.00, 357, 
2021/10/24 12:35:5, 17.97, 51.33, 1007.70, 0.00, 357, 
2021/10/24 12:35:6, 17.97, 51.33, 1007.70, 0.00, 355, 
2021/10/24 12:35:7, 17.98, 51.34, 1007.69, 0.00, 357, 
2021/10/24 12:35:8, 17.98, 51.33, 1007.68, 0.00, 357, 
2021/10/24 12:35:9, 17.98, 51.33, 1007.66, 0.00, 357, 
2021/10/24 12:35:10, 17.99, 51.32, 1007.70, 0.00, 357, 
2021/10/24 12:35:11, 17.99, 51.31, 1007.70, 0.00, 358, 
2021/10/24 12:35:12, 17.99, 51.31, 1007.69, 0.00, 358, 
2021/10/24 12:35:13, 18.01, 51.30, 1007.69, 0.00, 357, 
2021/10/24 12:35:14, 18.00, 51.29, 1007.67, 0.00, 357, 
2021/10/24 12:35:15, 18.02, 51.28, 1007.70, 0.00, 357, 
2021/10/24 12:35:16, 18.02, 51.27, 1007.70, 0.00, 356, 
2021/10/24 12:35:17, 18.01, 51.25, 1007.67, 0.00, 357, 
2021/10/24 12:35:18, 18.04, 51.23, 1007.70, 0.00, 356, 
2021/10/24 12:35:19, 18.04, 51.20, 1007.71, 0.00, 357, 
2021/10/24 12:35:20, 18.03, 51.17, 1007.71, 0.00, 357, 
2021/10/24 12:35:21, 18.04, 51.14, 1007.71, 0.00, 358, 
2021/10/24 12:35:22, 18.05, 51.13, 1007.73, 0.00, 358, 
2021/10/24 12:35:23, 18.04, 51.13, 1007.69, 0.00, 356, 
2021/10/24 12:35:24, 18.05, 51.13, 1007.70, 0.00, 357, 
2021/10/24 12:35:25, 18.05, 51.13, 1007.67, 0.07, 357, 
2021/10/24 12:35:26, 18.05, 51.13, 1007.68, 0.07, 356, 
2021/10/24 12:35:27, 18.06, 51.14, 1007.69, 0.07, 358, 
2021/10/24 12:35:28, 18.07, 51.13, 1007.72, 0.07, 356, 
2021/10/24 12:35:29, 18.06, 51.14, 1007.68, 0.07, 357, 
2021/10/24 12:35:30, 18.07, 51.13, 1007.69, 0.07, 357, 
2021/10/24 12:35:31, 18.07, 51.13, 1007.67, 0.07, 356, 
2021/10/24 12:35:32, 18.08, 51.14, 1007.72, 0.07, 356, 
2021/10/24 12:35:33, 18.08, 51.13, 1007.70, 0.07, 358, 
2021/10/24 12:35:34, 18.09, 51.13, 1007.71, 0.07, 356, 
2021/10/24 12:35:35, 18.09, 51.11, 1007.69, 0.00, 356, 
2021/10/24 12:35:36, 18.09, 51.11, 1007.70, 0.00, 356, 
2021/10/24 12:35:37, 18.09, 51.10, 1007.70, 0.00, 357, 
2021/10/24 12:35:38, 18.10, 51.10, 1007.72, 0.00, 356, 
2021/10/24 12:35:39, 18.11, 51.11, 1007.71, 0.00, 357, 
2021/10/24 12:35:40, 18.10, 51.09, 1007.72, 0.00, 356, 
2021/10/24 12:35:41, 18.11, 51.11, 1007.69, 0.00, 357, 
2021/10/24 12:35:42, 18.12, 51.11, 1007.71, 0.00, 356, 
2021/10/24 12:35:43, 18.12, 51.11, 1007.70, 0.00, 355, 
2021/10/24 12:35:44, 18.13, 51.12, 1007.73, 0.00, 356, 
2021/10/24 12:35:45, 18.14, 51.10, 1007.72, 0.00, 355, 
2021/10/24 12:35:46, 18.13, 51.09, 1007.70, 0.00, 356, 
2021/10/24 12:35:47, 18.13, 51.07, 1007.69, 0.00, 356, 
2021/10/24 12:35:48, 18.14, 51.06, 1007.71, 0.00, 354, 
2021/10/24 12:35:49, 18.14, 51.06, 1007.70, 0.00, 353, 
2021/10/24 12:35:50, 18.14, 51.08, 1007.69, 0.00, 355, 
2021/10/24 12:35:51, 18.15, 51.08, 1007.72, 0.00, 356, 
2021/10/24 12:35:53, 18.16, 51.09, 1007.76, 0.07, 355, 
2021/10/24 12:35:54, 18.15, 51.09, 1007.71, 0.29, 353, 
2021/10/24 12:35:55, 18.17, 51.10, 1007.73, 0.07, 354, 
2021/10/24 12:35:56, 18.16, 51.11, 1007.71, 0.07, 352, 
2021/10/24 12:35:57, 18.17, 51.13, 1007.69, 0.07, 355, 
2021/10/24 12:35:58, 18.17, 51.15, 1007.74, 0.07, 351, 
2021/10/24 12:35:59, 18.17, 51.16, 1007.70, 0.00, 352, 
2021/10/24 12:36:0, 18.17, 51.17, 1007.70, 0.00, 353, 
2021/10/24 12:36:1, 18.17, 51.17, 1007.69, 0.00, 353, 
2021/10/24 12:36:2, 18.17, 51.17, 1007.68, 0.00, 354, 
2021/10/24 12:36:3, 18.17, 51.17, 1007.68, 0.00, 353, 
2021/10/24 12:36:4, 18.18, 51.18, 1007.70, 0.07, 353, 
2021/10/24 12:36:5, 18.18, 51.18, 1007.72, 0.29, 352, 
2021/10/24 12:36:6, 18.18, 51.19, 1007.67, 0.07, 353, 
2021/10/24 12:36:7, 18.19, 51.21, 1007.69, 0.07, 352, 
2021/10/24 12:36:8, 18.19, 51.21, 1007.73, 0.07, 352, 
2021/10/24 12:36:9, 18.18, 51.21, 1007.69, 0.07, 352, 
2021/10/24 12:36:10, 18.20, 51.21, 1007.75, 0.00, 353, 
2021/10/24 12:36:11, 18.19, 51.21, 1007.71, 0.00, 352, 
2021/10/24 12:36:12, 18.20, 51.20, 1007.70, 0.00, 353, 
2021/10/24 12:36:13, 18.20, 51.19, 1007.71, 0.00, 352, 
2021/10/24 12:36:14, 18.20, 51.17, 1007.73, 0.00, 353, 
2021/10/24 12:36:15, 18.21, 51.15, 1007.71, 0.00, 353, 
2021/10/24 12:36:16, 18.20, 51.13, 1007.68, 0.07, 355, 
2021/10/24 12:36:17, 18.22, 51.06, 1007.72, 0.29, 359, 
2021/10/24 12:36:18, 18.21, 50.95, 1007.68, 0.07, 0, 
2021/10/24 12:36:19, 18.21, 50.84, 1007.71, 0.29, 356, 
2021/10/24 12:36:20, 18.22, 50.81, 1007.71, 0.07, 352, 
2021/10/24 12:36:21, 18.22, 50.81, 1007.70, 0.07, 353, 
2021/10/24 12:36:22, 18.21, 50.81, 1007.70, 0.00, 353, 
2021/10/24 12:36:23, 18.21, 50.80, 1007.68, 0.00, 351, 
2021/10/24 12:36:24, 18.21, 50.80, 1007.70, 0.00, 353, 
2021/10/24 12:36:25, 18.21, 50.80, 1007.71, 0.00, 352, 
2021/10/24 12:36:26, 18.23, 50.78, 1007.72, 0.00, 352, 
2021/10/24 12:36:27, 18.21, 50.77, 1007.68, 0.00, 351, 
2021/10/24 12:36:28, 18.22, 50.79, 1007.70, 0.00, 353, 
2021/10/24 12:36:29, 18.21, 50.61, 1007.71, 0.00, 353, 
2021/10/24 12:36:30, 18.22, 50.54, 1007.72, 0.00, 352, 
2021/10/24 12:36:31, 18.21, 50.47, 1007.69, 0.00, 353, 
2021/10/24 12:36:32, 18.20, 50.26, 1007.69, 0.00, 353, 
2021/10/24 12:36:33, 18.18, 49.91, 1007.68, 0.00, 352, 
2021/10/24 12:36:34, 18.17, 49.43, 1007.67, 0.00, 352, 
2021/10/24 12:36:35, 18.16, 49.17, 1007.68, 0.00, 352, 
2021/10/24 12:36:36, 18.15, 49.05, 1007.72, 0.00, 354, 
2021/10/24 12:36:37, 18.12, 48.99, 1007.71, 0.00, 353, 
2021/10/24 12:36:38, 18.11, 48.92, 1007.70, 0.00, 353, 
2021/10/24 12:36:39, 18.10, 48.91, 1007.69, 0.00, 353, 
2021/10/24 12:36:40, 18.08, 48.87, 1007.68, 0.00, 352, 
2021/10/24 12:36:41, 18.06, 48.89, 1007.69, 0.00, 352, 
2021/10/24 12:36:42, 18.06, 48.95, 1007.69, 0.00, 353, 
2021/10/24 12:36:43, 18.05, 48.97, 1007.69, 0.00, 352, 
2021/10/24 12:36:44, 18.02, 48.95, 1007.65, 0.00, 352, 
2021/10/24 12:36:45, 18.02, 48.92, 1007.68, 0.00, 353, 
2021/10/24 12:36:46, 17.99, 48.99, 1007.66, 0.00, 352, 
2021/10/24 12:36:47, 17.98, 49.14, 1007.67, 0.00, 355, 
2021/10/24 12:36:48, 17.95, 49.22, 1007.62, 0.00, 354, 
2021/10/24 12:36:49, 17.96, 49.26, 1007.68, 0.00, 351, 
2021/10/24 12:36:50, 17.94, 49.27, 1007.67, 0.00, 354, 
2021/10/24 12:36:51, 17.95, 49.30, 1007.66, 0.00, 352, 
2021/10/24 12:36:52, 17.93, 49.35, 1007.69, 0.00, 353, 
2021/10/24 12:36:53, 17.93, 49.46, 1007.67, 0.00, 352, 
2021/10/24 12:36:54, 17.93, 49.54, 1007.68, 0.00, 353, 
2021/10/24 12:36:55, 17.91, 49.61, 1007.68, 0.00, 353, 
2021/10/24 12:36:56, 17.91, 49.68, 1007.69, 0.00, 352, 
2021/10/24 12:36:57, 17.91, 49.73, 1007.67, 0.00, 354, 
2021/10/24 12:36:58, 17.91, 49.77, 1007.65, 0.00, 353, 
2021/10/24 12:37:7, 17.91, 49.99, 1007.66, 1.17, 343, 
2021/10/24 12:37:8, 17.92, 50.01, 1007.65, 1.17, 346, 
2021/10/24 12:37:9, 17.90, 50.08, 1007.68, 1.17, 347, 
2021/10/24 12:37:10, 17.89, 50.13, 1007.67, 1.61, 348, 
2021/10/24 12:37:11, 17.89, 50.17, 1007.70, 1.83, 345, 
2021/10/24 12:37:12, 17.89, 50.19, 1007.69, 1.83, 347, 
2021/10/24 12:37:13, 17.90, 50.22, 1007.71, 1.83, 340, 
2021/10/24 12:37:14, 17.89, 50.24, 1007.69, 2.05, 342, 
2021/10/24 12:37:15, 17.88, 50.30, 1007.64, 1.83, 342, 
2021/10/24 12:37:16, 17.89, 50.36, 1007.67, 1.83, 342, 
2021/10/24 12:37:17, 17.88, 50.34, 1007.68, 2.27, 341, 
2021/10/24 12:37:18, 17.88, 50.33, 1007.66, 2.49, 343, 
2021/10/24 12:37:19, 17.88, 50.34, 1007.67, 2.93, 344, 
2021/10/24 12:37:20, 17.87, 50.35, 1007.68, 2.93, 342, 
2021/10/24 12:37:21, 17.87, 50.37, 1007.65, 2.93, 344, 
2021/10/24 12:37:22, 17.87, 50.38, 1007.68, 2.93, 343, 
2021/10/24 12:37:23, 17.88, 50.42, 1007.67, 3.15, 342, 
2021/10/24 12:37:24, 17.87, 50.44, 1007.68, 2.71, 342, 
2021/10/24 12:37:25, 17.87, 50.45, 1007.68, 2.71, 342, 
2021/10/24 12:37:26, 17.87, 50.46, 1007.70, 2.71, 345, 
2021/10/24 12:37:27, 17.87, 50.46, 1007.70, 2.49, 344, 
2021/10/24 12:37:28, 17.85, 50.45, 1007.68, 2.49, 344, 
2021/10/24 12:37:29, 17.86, 50.44, 1007.69, 2.71, 343, 
2021/10/24 12:37:30, 17.87, 50.36, 1007.66, 2.71, 343, 
2021/10/24 12:37:31, 17.86, 50.33, 1007.68, 2.71, 344, 
2021/10/24 12:37:32, 17.86, 50.30, 1007.69, 2.71, 343, 
2021/10/24 12:37:33, 17.86, 50.29, 1007.66, 2.71, 345, 
2021/10/24 12:37:34, 17.86, 50.29, 1007.65, 2.71, 343, 
2021/10/24 12:37:35, 17.86, 50.30, 1007.66, 2.49, 344, 
2021/10/24 12:37:36, 17.86, 50.29, 1007.66, 2.27, 343, 
2021/10/24 12:37:37, 17.86, 50.28, 1007.67, 2.27, 343, 
2021/10/24 12:37:38, 17.87, 50.29, 1007.68, 2.27, 343, 
2021/10/24 12:37:39, 17.87, 50.30, 1007.70, 2.27, 344, 
2021/10/24 12:37:41, 17.87, 50.29, 1007.66, 1.83, 344, 
2021/10/24 12:37:42, 17.87, 50.28, 1007.68, 1.61, 344, 
2021/10/24 12:37:43, 17.87, 50.28, 1007.67, 1.61, 343, 
2021/10/24 12:37:44, 17.87, 50.22, 1007.67, 1.61, 345, 
2021/10/24 12:37:45, 17.88, 50.21, 1007.70, 1.61, 344, 
2021/10/24 12:37:46, 17.87, 50.19, 1007.67, 1.17, 344, 
2021/10/24 12:37:47, 17.87, 50.22, 1007.63, 1.17, 343, 
2021/10/24 12:37:48, 17.87, 50.19, 1007.62, 0.95, 343, 
2021/10/24 12:37:49, 17.84, 50.01, 1007.65, 0.73, 343, 
2021/10/24 12:37:50, 17.84, 49.96, 1007.71, 1.17, 345, 
2021/10/24 12:37:51, 17.83, 49.91, 1007.68, 1.61, 345, 
2021/10/24 12:37:52, 17.83, 49.90, 1007.70, 1.61, 343, 
2021/10/24 12:37:53, 17.81, 49.97, 1007.63, 1.61, 345, 
2021/10/24 12:37:54, 17.80, 49.97, 1007.67, 1.61, 346, 
2021/10/24 12:37:55, 17.79, 50.01, 1007.66, 1.61, 345, 
2021/10/24 12:37:56, 17.78, 50.02, 1007.66, 1.39, 345, 
2021/10/24 12:37:57, 17.74, 50.06, 1007.62, 1.17, 345, 
2021/10/24 12:37:58, 17.74, 50.08, 1007.66, 1.61, 346, 
2021/10/24 12:37:59, 17.71, 50.09, 1007.66, 1.61, 345, 
2021/10/24 12:38:0, 17.72, 50.13, 1007.68, 1.61, 346, 
2021/10/24 12:38:1, 17.70, 50.16, 1007.67, 1.39, 346, 
2021/10/24 12:38:2, 17.70, 50.16, 1007.66, 0.95, 344, 
2021/10/24 12:38:3, 17.69, 50.18, 1007.66, 0.73, 345, 
2021/10/24 12:38:4, 17.68, 50.20, 1007.66, 0.73, 345, 
2021/10/24 12:38:5, 17.67, 50.27, 1007.65, 0.95, 346, 
2021/10/24 12:38:6, 17.67, 50.30, 1007.67, 0.73, 346, 
2021/10/24 12:38:7, 17.67, 50.32, 1007.68, 0.95, 346, 
2021/10/24 12:38:8, 17.67, 50.35, 1007.66, 0.73, 346, 
2021/10/24 12:38:9, 17.66, 50.39, 1007.68, 0.95, 345, 
2021/10/24 12:38:10, 17.65, 50.44, 1007.63, 0.73, 346, 
2021/10/24 12:38:11, 17.67, 50.45, 1007.70, 0.95, 346, 
2021/10/24 12:38:12, 17.66, 50.47, 1007.67, 0.95, 344, 
2021/10/24 12:38:13, 17.68, 50.50, 1007.69, 0.73, 346, 
2021/10/24 12:38:14, 17.67, 50.52, 1007.67, 0.73, 344, 
2021/10/24 12:38:15, 17.68, 50.54, 1007.64, 0.51, 345, 
2021/10/24 12:38:16, 17.68, 50.56, 1007.65, 0.51, 343, 
2021/10/24 12:38:17, 17.69, 50.56, 1007.65, 0.73, 342, 
2021/10/24 12:38:18, 17.69, 50.54, 1007.68, 0.73, 340, 
2021/10/24 12:38:19, 17.71, 50.53, 1007.68, 1.61, 339, 
2021/10/24 12:38:20, 17.71, 50.52, 1007.64, 1.39, 341, 
2021/10/24 12:38:21, 17.71, 50.50, 1007.65, 1.61, 340, 
2021/10/24 12:38:22, 17.71, 50.47, 1007.68, 1.61, 340, 
2021/10/24 12:38:23, 17.72, 50.44, 1007.69, 1.61, 335, 
2021/10/24 12:38:24, 17.73, 50.42, 1007.67, 1.61, 331, 
2021/10/24 12:38:25, 17.73, 50.42, 1007.65, 1.61, 330, 
2021/10/24 12:38:26, 17.73, 50.40, 1007.67, 1.61, 326, 
2021/10/24 12:38:27, 17.74, 50.33, 1007.64, 1.83, 324, 
2021/10/24 12:38:28, 17.74, 50.32, 1007.67, 2.05, 324, 
2021/10/24 12:38:29, 17.74, 50.33, 1007.68, 2.05, 323, 
2021/10/24 12:38:30, 17.74, 50.32, 1007.67, 2.27, 305, 
2021/10/24 12:38:31, 17.75, 50.31, 1007.68, 3.15, 305, 
2021/10/24 12:38:32, 17.74, 50.29, 1007.64, 3.15, 304, 
2021/10/24 12:38:33, 17.74, 50.29, 1007.67, 3.15, 309, 
2021/10/24 12:38:34, 17.74, 50.28, 1007.67, 3.37, 310, 
2021/10/24 12:38:35, 17.74, 50.30, 1007.65, 3.15, 308, 
2021/10/24 12:38:36, 17.74, 50.31, 1007.64, 3.15, 311, 
2021/10/24 12:38:37, 17.74, 50.31, 1007.67, 3.15, 314, 
2021/10/24 12:38:38, 17.75, 50.33, 1007.70, 3.37, 320, 
2021/10/24 12:38:39, 17.74, 50.36, 1007.65, 3.15, 321, 
2021/10/24 12:38:40, 17.74, 50.38, 1007.68, 2.71, 322, 
2021/10/24 12:38:41, 17.74, 50.38, 1007.65, 2.71, 321, 
2021/10/24 12:38:42, 17.74, 50.42, 1007.66, 2.71, 321, 
2021/10/24 12:38:43, 17.75, 50.41, 1007.64, 2.27, 320, 
2021/10/24 12:38:44, 17.75, 50.39, 1007.65, 2.27, 322, 
2021/10/24 12:38:45, 17.74, 50.40, 1007.67, 2.27, 321, 
2021/10/24 12:38:46, 17.75, 50.36, 1007.66, 2.27, 320, 
2021/10/24 12:38:47, 17.76, 50.34, 1007.67, 2.27, 321, 
2021/10/24 12:38:48, 17.75, 50.35, 1007.65, 2.71, 322, 
2021/10/24 12:38:49, 17.76, 50.37, 1007.66, 2.71, 323, 
2021/10/24 12:38:50, 17.77, 50.40, 1007.69, 2.49, 321, 
2021/10/24 12:38:51, 17.76, 50.53, 1007.66, 3.15, 321, 
2021/10/24 12:38:52, 17.76, 50.76, 1007.65, 2.93, 312, 
2021/10/24 12:38:53, 17.77, 50.84, 1007.66, 3.37, 298, 
2021/10/24 12:38:54, 17.77, 50.82, 1007.69, 2.93, 294, 
2021/10/24 12:38:55, 17.75, 50.66, 1007.68, 3.15, 293, 
2021/10/24 12:38:56, 17.76, 50.42, 1007.69, 2.93, 286, 
2021/10/24 12:38:57, 17.74, 50.49, 1007.67, 2.93, 281, 
2021/10/24 12:38:58, 17.74, 50.57, 1007.65, 2.93, 281, 
2021/10/24 12:38:59, 17.73, 50.63, 1007.65, 2.93, 278, 
2021/10/24 12:39:0, 17.73, 50.47, 1007.65, 3.15, 273, 
2021/10/24 12:39:1, 17.72, 50.37, 1007.66, 2.93, 278, 
2021/10/24 12:39:2, 17.73, 50.33, 1007.66, 2.93, 281, 
2021/10/24 12:39:3, 17.72, 50.12, 1007.67, 2.93, 279, 
2021/10/24 12:39:4, 17.70, 50.04, 1007.65, 2.71, 281, 
2021/10/24 12:39:5, 17.70, 49.96, 1007.66, 2.71, 280, 
2021/10/24 12:39:6, 17.69, 49.83, 1007.63, 2.49, 279, 
2021/10/24 12:39:7, 17.69, 49.81, 1007.64, 2.27, 280, 
2021/10/24 12:39:8, 17.67, 49.84, 1007.65, 2.05, 280, 
2021/10/24 12:39:9, 17.67, 49.87, 1007.63, 1.61, 279, 
2021/10/24 12:39:10, 17.67, 49.92, 1007.65, 1.61, 274, 
2021/10/24 12:39:11, 17.66, 49.95, 1007.64, 1.61, 272, 
2021/10/24 12:39:12, 17.66, 49.97, 1007.66, 1.61, 272, 
2021/10/24 12:39:13, 17.66, 49.99, 1007.65, 1.61, 269, 
2021/10/24 12:39:14, 17.66, 49.99, 1007.65, 2.27, 269, 
2021/10/24 12:39:15, 17.65, 50.07, 1007.66, 3.15, 266, 
2021/10/24 12:39:16, 17.65, 50.11, 1007.68, 3.37, 268, 
2021/10/24 12:39:17, 17.64, 50.17, 1007.65, 3.37, 267, 
2021/10/24 12:39:18, 17.64, 50.24, 1007.65, 3.37, 268, 
2021/10/24 12:39:19, 17.64, 50.26, 1007.65, 3.15, 266, 
2021/10/24 12:39:20, 17.64, 50.25, 1007.63, 3.81, 267, 
2021/10/24 12:39:21, 17.62, 50.25, 1007.65, 4.03, 268, 
2021/10/24 12:39:22, 17.62, 50.22, 1007.66, 3.81, 269, 
2021/10/24 12:39:23, 17.63, 50.17, 1007.68, 3.59, 271, 
2021/10/24 12:39:24, 17.61, 50.23, 1007.68, 3.37, 269, 
2021/10/24 12:39:25, 17.60, 50.24, 1007.62, 3.81, 266, 
2021/10/24 12:39:26, 17.59, 50.26, 1007.63, 3.59, 265, 
2021/10/24 12:39:27, 17.59, 50.27, 1007.65, 3.15, 265, 
2021/10/24 12:39:28, 17.59, 50.28, 1007.66, 3.15, 264, 
2021/10/24 12:39:29, 17.59, 50.29, 1007.65, 2.93, 264, 
2021/10/24 12:39:30, 17.58, 50.37, 1007.66, 2.93, 264, 
2021/10/24 12:39:31, 17.58, 50.34, 1007.65, 3.15, 264, 
2021/10/24 12:39:32, 17.57, 50.31, 1007.64, 3.15, 264, 
2021/10/24 12:39:33, 17.57, 50.35, 1007.64, 2.49, 264, 
2021/10/24 12:39:34, 17.56, 50.47, 1007.64, 2.71, 266, 
2021/10/24 12:39:35, 17.55, 50.53, 1007.64, 2.27, 268, 
2021/10/24 12:39:36, 17.56, 50.57, 1007.67, 2.71, 297, 
2021/10/24 12:39:37, 17.56, 50.59, 1007.67, 2.93, 311, 
2021/10/24 12:39:38, 17.55, 50.61, 1007.66, 3.37, 317, 
2021/10/24 12:39:39, 17.55, 50.59, 1007.69, 3.59, 314, 
2021/10/24 12:39:40, 17.55, 50.57, 1007.65, 3.81, 313, 
2021/10/24 12:39:41, 17.55, 50.68, 1007.65, 4.03, 298, 
2021/10/24 12:39:42, 17.55, 50.72, 1007.64, 4.03, 295, 
2021/10/24 12:39:43, 17.55, 50.71, 1007.67, 4.25, 315, 
2021/10/24 12:39:44, 17.55, 50.52, 1007.69, 4.92, 309, 
2021/10/24 12:39:45, 17.54, 50.40, 1007.67, 4.47, 303, 
2021/10/24 12:39:46, 17.53, 50.34, 1007.70, 4.47, 312, 
2021/10/24 12:39:47, 17.52, 50.28, 1007.68, 4.92, 303, 
2021/10/24 12:39:48, 17.51, 50.30, 1007.64, 5.14, 299, 
2021/10/24 12:39:49, 17.51, 50.37, 1007.65, 4.47, 294, 
2021/10/24 12:39:50, 17.51, 50.43, 1007.64, 4.47, 303, 
2021/10/24 12:39:51, 17.50, 50.46, 1007.68, 3.81, 298, 
2021/10/24 12:39:52, 17.49, 50.54, 1007.67, 4.25, 299, 
2021/10/24 12:39:53, 17.48, 50.61, 1007.65, 4.92, 306, 
2021/10/24 12:39:54, 17.46, 50.69, 1007.65, 5.14, 308, 
2021/10/24 12:39:55, 17.45, 50.74, 1007.68, 4.92, 307, 
2021/10/24 12:39:56, 17.45, 50.73, 1007.69, 4.92, 309, 
2021/10/24 12:39:57, 17.42, 50.59, 1007.67, 5.36, 312, 
2021/10/24 12:39:58, 17.41, 50.52, 1007.68, 5.58, 314, 
